run,F-measure,AUC,Matthews
1,0.5673243375398548,0.8124772298756758,0.4477897317852608
2,0.5488350506403245,0.820861877024899,0.4284933382762533
3,0.5383735095113578,0.8203963409324011,0.4234362780087903
4,0.5299184537558446,0.8053392231559291,0.4125943392963326
5,0.5566166346254515,0.81500121003324,0.4344428119059183
6,0.5520489101025097,0.8122078985761348,0.4306827141481916
7,0.5158332869704586,0.8175499858681514,0.4010419802333237
8,0.5579077543222042,0.8171640356715167,0.438952824146285
9,0.5397636891185279,0.8056176542667617,0.4190011018563341
10,0.5445455209698278,0.8127108319649334,0.4290552399657601
11,0.5657936093230211,0.8137058896231835,0.4427077376092069
12,0.5640726747719381,0.8112128109536823,0.4548288570498683
13,0.5432484458844083,0.8134284799316566,0.4206030576690676
14,0.557468442776792,0.8081834182104748,0.4357143209421196
15,0.547124688379961,0.8109949311909205,0.4215791653000391
16,0.5554191656828573,0.8083458315060723,0.4384763494019275
17,0.55230216485496,0.815369856163937,0.4342110900445456
18,0.5673848086779121,0.8104920985353248,0.4505934450208921
19,0.5404249832106575,0.8141501842488175,0.4217592392022645
20,0.5472396641941234,0.8096493116989434,0.42582599794765896
21,0.5516272438776448,0.8149700393616348,0.4527814462219987
22,0.5485416896573083,0.8129047609023073,0.4323077491206676
23,0.5553937926672339,0.810288099377231,0.4359905983158874
24,0.5662500367487634,0.8136559211429862,0.4504959643966219
25,0.5638652573607906,0.8064076275711567,0.4480445324009966
26,0.558471466556573,0.8165852675776822,0.4420525858810329
27,0.5346381796388578,0.8102706137826102,0.4140748963151094
28,0.5750811108676113,0.8071828075309015,0.4563838563247327
29,0.5333715501704559,0.8087462481421461,0.4146850349304449
30,0.5654422170359933,0.817728575419076,0.4566474463683757
31,0.5622336672336672,0.8140912055332177,0.4410102316809129
32,0.5480501512258075,0.8125395587491111,0.4281119285148921
33,0.5553897443830546,0.8111411773036267,0.4407936439747057
34,0.5519178860355329,0.8164423700779679,0.43338370503662016
35,0.5399444172747844,0.8066425634003703,0.42052672903781935
36,0.5546208032251676,0.8084691497477806,0.4367653468271297
37,0.5532885852649124,0.8133957171049107,0.4354566665224343
38,0.55994052478165,0.8207857633497369,0.4466742627464647
39,0.5394581295008326,0.8068557704396241,0.4191711291618582
40,0.539782685108772,0.802101108156994,0.4218524367845441
41,0.5513402490182677,0.8061304608881266,0.4313288762100645
42,0.5626944538179244,0.8151206985328583,0.44867595412615097
43,0.5588101676828622,0.8115063641047356,0.43968305365849
44,0.5564437353471607,0.8091134393879218,0.4376140701083111
