run,F-measure,AUC,Matthews
1,0.15322580645161302,0.7223821658890308,0.164014677210388
2,0.171875,0.736336889654967,0.170629741531483
3,0.130081300813008,0.739297601711789,0.13449796374460402
4,0.17391304347826098,0.742629795833457,0.18094804928447
5,0.158102766798419,0.740837394870576,0.158125635451893
6,0.159362549800797,0.733381749829118,0.164994509928632
7,0.17600000000000002,0.7400108472762931,0.19220413439688
8,0.168,0.7379379773544531,0.18039499878464396
9,0.16600790513834,0.732716796933044,0.169536842368182
10,0.153846153846154,0.7395130613094001,0.16781258478970099
11,0.168,0.7348695354988259,0.18039499878464396
12,0.166666666666667,0.7449404142767991,0.17304889868961698
13,0.17254901960784302,0.7451112960266278,0.17397420053703402
14,0.1796875,0.7395632113881541,0.181682172108811
15,0.145161290322581,0.73442747184166,0.151914836298504
16,0.137096774193548,0.738177583286279,0.13981499538661998
17,0.1796875,0.737492198876638,0.181682172108811
18,0.14457831325301201,0.742988276026033,0.148386737624176
19,0.137096774193548,0.740129721537044,0.13981499538661998
20,0.136546184738956,0.732176290528693,0.136435002650357
21,0.152610441767068,0.74291212220274,0.16033847259799403
22,0.16,0.7262214330292129,0.168585863172408
23,0.152,0.7401427234093142,0.156776727560172
24,0.15625,0.744442628309905,0.14852488037682599
25,0.15322580645161302,0.7405290647567541,0.164014677210388
26,0.167330677290837,0.7404176201373001,0.17666622249659097
27,0.15322580645161302,0.73242518351214,0.164014677210388
28,0.173228346456693,0.7320295551130791,0.17741193393890303
29,0.18897637795275601,0.742752384914856,0.19998711053854898
30,0.146341463414634,0.737260022586109,0.159326060634138
31,0.152,0.74640776843294,0.156776727560172
32,0.152610441767068,0.734139573241404,0.16033847259799403
33,0.15322580645161302,0.745690808047788,0.164014677210388
34,0.152,0.739295744301465,0.156776727560172
35,0.149019607843137,0.742171015483372,0.14046999236328603
36,0.129032258064516,0.7403451811346551,0.127715154474736
37,0.163265306122449,0.738328033522542,0.18838689365605898
38,0.146938775510204,0.7443943356414751,0.163224939712168
39,0.1796875,0.739715519034741,0.181682172108811
40,0.17600000000000002,0.737989984843532,0.19220413439688
41,0.176706827309237,0.7362737377039441,0.19619367751945
42,0.152,0.731372031858302,0.156776727560172
43,0.165354330708661,0.7342435882195609,0.16612434563908
44,0.155102040816327,0.727787229932539,0.175805916684114
45,0.145161290322581,0.7364446194537729,0.151914836298504
46,0.16,0.7389354066985648,0.168585863172408
47,0.161290322580645,0.7317416565128242,0.176114518122272
48,0.158102766798419,0.7375089155695559,0.158125635451893
49,0.14400000000000002,0.74193698178252,0.14496759194793601
50,0.156862745098039,0.7347952390858571,0.151638061754535
51,0.165354330708661,0.735151861868109,0.16612434563908
52,0.15322580645161302,0.7438036791583701,0.164014677210388
53,0.147540983606557,0.7342565900918299,0.167264447372509
54,0.136546184738956,0.74177910190496,0.136435002650357
55,0.165354330708661,0.737538634134744,0.16612434563908
56,0.14342629482071698,0.742356756515795,0.14165108479271202
57,0.129032258064516,0.7379936996641799,0.127715154474736
58,0.166666666666667,0.726334735058991,0.17304889868961698
59,0.158730158730159,0.7313757466789499,0.161509736046483
60,0.165354330708661,0.7365207732770659,0.16612434563908
61,0.158102766798419,0.739405331510595,0.158125635451893
62,0.14285714285714302,0.7428842610478771,0.138431410760215
63,0.159362549800797,0.739793530268359,0.164994509928632
64,0.173228346456693,0.7394164759725401,0.17741193393890303
65,0.152,0.7382425926476271,0.156776727560172
66,0.16,0.7251422776308359,0.168585863172408
67,0.158730158730159,0.7272077179113791,0.161509736046483
68,0.145748987854251,0.739932836042676,0.155558770857201
69,0.12195121951219501,0.744687806472703,0.12208391529983699
70,0.146341463414634,0.7348973966536891,0.159326060634138
71,0.158102766798419,0.726555766887575,0.158125635451893
72,0.158730158730159,0.737705801063925,0.161509736046483
73,0.175298804780876,0.739379327766055,0.18833793506455102
74,0.145748987854251,0.7415432107937829,0.155558770857201
75,0.15322580645161302,0.7382203037237359,0.164014677210388
76,0.145748987854251,0.7324827632321909,0.155558770857201
77,0.15322580645161302,0.7361511486225442,0.164014677210388
78,0.136,0.7386809414841451,0.1331584563357
79,0.14400000000000002,0.737365894974591,0.14496759194793601
80,0.160642570281124,0.74108071562305,0.17229020757181301
81,0.159362549800797,0.742501634521085,0.164994509928632
82,0.158730158730159,0.73444976076555,0.161509736046483
83,0.155102040816327,0.735904113049422,0.175805916684114
84,0.161290322580645,0.7400164195072659,0.176114518122272
85,0.14457831325301201,0.737737377039436,0.148386737624176
86,0.13223140495867802,0.727753796546703,0.149552315268844
87,0.165354330708661,0.7343624624803109,0.16612434563908
88,0.15139442231075698,0.736585782638414,0.153322797360672
89,0.174603174603175,0.7453973372165591,0.184588061332751
90,0.14960629921259802,0.726522333501739,0.143549169039434
91,0.174603174603175,0.7440822907070049,0.184588061332751
92,0.168674698795181,0.744609795239086,0.184241942545631
93,0.13223140495867802,0.741084430443698,0.149552315268844
94,0.14457831325301201,0.7293604564771609,0.148386737624176
95,0.167330677290837,0.7388518232339741,0.17666622249659097
96,0.152610441767068,0.7376667954471159,0.16033847259799403
97,0.165354330708661,0.7423084638473649,0.16612434563908
98,0.14400000000000002,0.7364687657879878,0.14496759194793601
99,0.159362549800797,0.7431145799280808,0.164994509928632
100,0.159362549800797,0.7418069630598241,0.164994509928632
