run,F-measure,AUC,Matthews
1,0.27586206896551724,0.6833756977671451,0.2746682547524741
2,0.27586206896551724,0.6833756977671451,0.2746682547524741
3,0.27586206896551724,0.6833756977671451,0.2746682547524741
4,0.27586206896551724,0.6833756977671451,0.2746682547524741
5,0.27586206896551724,0.6833756977671451,0.2746682547524741
6,0.27586206896551724,0.6833756977671451,0.2746682547524741
7,0.27586206896551724,0.6833756977671451,0.2746682547524741
8,0.27586206896551724,0.6833756977671451,0.2746682547524741
9,0.27586206896551724,0.6833756977671451,0.2746682547524741
10,0.27586206896551724,0.6833756977671451,0.2746682547524741
11,0.27586206896551724,0.6833756977671451,0.2746682547524741
12,0.27586206896551724,0.6833756977671451,0.2746682547524741
13,0.27586206896551724,0.6833756977671451,0.2746682547524741
14,0.27586206896551724,0.6833756977671451,0.2746682547524741
15,0.27586206896551724,0.6833756977671451,0.2746682547524741
16,0.27586206896551724,0.6833756977671451,0.2746682547524741
17,0.27586206896551724,0.6833756977671451,0.2746682547524741
18,0.27586206896551724,0.6833756977671451,0.2746682547524741
19,0.27586206896551724,0.6833756977671451,0.2746682547524741
20,0.27586206896551724,0.6833756977671451,0.2746682547524741
21,0.27586206896551724,0.6833756977671451,0.2746682547524741
22,0.27586206896551724,0.6833756977671451,0.2746682547524741
23,0.27586206896551724,0.6833756977671451,0.2746682547524741
24,0.27586206896551724,0.6833756977671451,0.2746682547524741
25,0.27586206896551724,0.6833756977671451,0.2746682547524741
26,0.27586206896551724,0.6833756977671451,0.2746682547524741
27,0.27586206896551724,0.6833756977671451,0.2746682547524741
28,0.27586206896551724,0.6833756977671451,0.2746682547524741
29,0.27586206896551724,0.6833756977671451,0.2746682547524741
30,0.27586206896551724,0.6833756977671451,0.2746682547524741
31,0.27586206896551724,0.6833756977671451,0.2746682547524741
32,0.27586206896551724,0.6833756977671451,0.2746682547524741
33,0.27586206896551724,0.6833756977671451,0.2746682547524741
34,0.27586206896551724,0.6833756977671451,0.2746682547524741
35,0.27586206896551724,0.6833756977671451,0.2746682547524741
36,0.27586206896551724,0.6833756977671451,0.2746682547524741
37,0.27586206896551724,0.6833756977671451,0.2746682547524741
