run,F-measure,AUC,Matthews
1,0.4746835443037974,0.6534896060927649,0.3344366594332833
2,0.5078369905956114,0.6874856940716233,0.3745501758711706
3,0.5031055900621119,0.6856337266163098,0.3665754252814859
4,0.4859813084112149,0.6857169611086834,0.34537560892978586
5,0.4952978056426333,0.6732734044988243,0.35858085770228504
6,0.4936708860759494,0.6865389017208732,0.358567924448082
7,0.48125,0.6859198451838442,0.3400112995138437
8,0.5031055900621119,0.694212081486568,0.3665754252814859
9,0.4922118380062305,0.6923184967850677,0.3533220211797145
10,0.5093167701863354,0.7219239652912167,0.3745030484878114
11,0.5077399380804953,0.6762074203549951,0.3718634771616458
12,0.5110410094637224,0.7045851800986329,0.379962944304125
13,0.4984423676012461,0.6878602492873046,0.3612684334296432
14,0.4952978056426333,0.7019580914330898,0.35858085770228504
15,0.5015873015873017,0.7023274444929979,0.3693279375503411
16,0.5061728395061728,0.6974218115987265,0.369242241383216
17,0.4905660377358491,0.7130698961649707,0.3532343459318763
18,0.4938271604938271,0.6848013816925734,0.3534608478985911
19,0.4774193548387096,0.6615997669434214,0.3423769725923931
20,0.5,0.689103564517136,0.3666116794530149
21,0.4890282131661442,0.7144692760680026,0.35059619861784225
22,0.5061728395061728,0.6870799259213017,0.369242241383216
23,0.5015673981191222,0.7039869321846973,0.36656551678672783
24,0.5046153846153846,0.6772686601327591,0.3666390450628278
25,0.4921135646687697,0.6811650748070001,0.35589148024562794
26,0.4829721362229102,0.7130594918534241,0.34022726721698143
27,0.4921135646687697,0.6620575566514764,0.35589148024562794
28,0.4840764331210191,0.6736167467798656,0.34781137791246297
29,0.4713375796178344,0.694196475019248,0.33164268475479514
30,0.5157232704402516,0.7119462305179266,0.3852508417916303
31,0.4753086419753086,0.6854568533200158,0.32978875767165383
32,0.473186119873817,0.6592431903780926,0.3318200161871308
33,0.4951768488745981,0.6949767983852508,0.36410451725737053
34,0.4936708860759494,0.694654264727303,0.358567924448082
35,0.4858044164037855,0.7011881723786337,0.3478676588927956
36,0.5212121212121212,0.6933485236281915,0.38502331744143786
37,0.4891640866873065,0.6858834300934307,0.3481363197031475
38,0.48125,0.6814615976860812,0.3400112995138437
39,0.5,0.6918711113885594,0.3613515446409036
40,0.5151515151515152,0.6912260440726637,0.3772384189044496
41,0.4782608695652174,0.6860498990781779,0.33486493245618393
42,0.5107692307692308,0.7099642091682793,0.3745115977654969
43,0.5510835913312693,0.7399390307343363,0.4272268445648085
44,0.4890282131661442,0.6899515159081924,0.35059619861784225
45,0.4838709677419355,0.6777784713985475,0.3505455130580733
46,0.4782608695652174,0.6827361258505524,0.33486493245618393
