run,F-measure,AUC,Matthews
1,0.9846153846153846,0.9966927059950316,0.9769295035269716
2,0.980544747081712,0.9895992337852804,0.9709274852704862
3,0.992248062015504,0.9996558019813834,0.9883870581545
4,0.9803921568627452,0.9878782436921972,0.9709462622956524
5,0.9767441860465116,0.9927269462153184,0.9651611744634999
6,0.9689922480620154,0.9803807129388524,0.953548232618
7,0.9806949806949806,0.9926670856903416,0.9710403231995588
8,0.9884169884169884,0.9937745054024124,0.9826309109495568
9,0.9884169884169884,0.9976654395259048,0.9826309109495568
10,0.984375,0.9939989823710754,0.9767497731637858
11,0.9844961240310076,0.9936547843524588,0.9767741163089999
12,0.9883268482490272,0.9939540869773428,0.9825632606684646
13,0.980544747081712,0.9881326509233486,0.9709274852704862
14,0.9765625,0.985693334530544,0.9650906772712292
15,0.9844961240310076,0.9898985364101645,0.9767741163089999
16,0.9844961240310076,0.9921732363592828,0.9767741163089999
17,0.9808429118773948,0.9895094429978152,0.9712817732981456
18,0.9806949806949806,0.992771841609051,0.9710403231995588
19,0.992248062015504,0.9996857322438718,0.9883870581545
20,0.9846153846153846,0.9954954954954957,0.9769295035269716
21,0.9844961240310076,0.9936847146149472,0.9767741163089999
22,0.9767441860465116,0.9854089970369041,0.9651611744634999
23,0.9884169884169884,0.9952111580018556,0.9826309109495568
24,0.9846153846153846,0.9928167370027836,0.9769295035269716
25,0.9883268482490272,0.9956451468079376,0.9825632606684646
26,0.9727626459143968,0.9799916195265032,0.9592917098725078
27,0.9846153846153846,0.99569004220167,0.9769295035269716
28,0.9883268482490272,0.994043877764808,0.9825632606684646
29,0.9847328244274808,0.994777169195774,0.9772130158023627
30,0.9844961240310076,0.9951363323456348,0.9767741163089999
31,0.9883268482490272,0.9901080482475833,0.9825632606684646
32,0.9844961240310076,0.9936847146149472,0.9767741163089999
33,0.980544747081712,0.9857531950555206,0.9709274852704862
34,0.980544747081712,0.9893897219478616,0.9709274852704862
35,0.9844961240310076,0.9933255514650864,0.9767741163089999
36,0.9921875,0.9958546586453564,0.9884088690563424
37,0.9883268482490272,0.993969052108587,0.9825632606684646
38,0.9844961240310076,0.9936547843524588,0.9767741163089999
39,0.9923076923076924,0.99925174343779,0.9884982093828684
40,0.9883268482490272,0.9957349375954028,0.9825632606684646
41,0.9844961240310076,0.9899284666726528,0.9767741163089999
42,0.9923076923076924,0.9976804046571488,0.9884982093828684
43,0.9844961240310076,0.9936098889587262,0.9767741163089999
44,0.9884169884169884,0.9936098889587262,0.9826309109495568
45,0.9921875,0.9959444494328216,0.9884088690563424
46,0.9883268482490272,0.9995959414564066,0.9825632606684646
47,0.968503937007874,0.9869803358175452,0.9534451654825488
48,0.9923076923076924,0.9977103349196372,0.9884982093828684
49,0.9844961240310076,0.9950315764269252,0.9767741163089999
50,0.9883268482490272,0.9940289126335636,0.9825632606684646
51,0.9884169884169884,0.99597437969531,0.9826309109495568
52,0.992248062015504,0.9995360809314298,0.9883870581545
53,0.9806949806949806,0.9901529436413158,0.9710403231995588
54,0.9806949806949806,0.9914399449283171,0.9710403231995588
55,0.9765625,0.9871150219987428,0.9650906772712292
56,0.980544747081712,0.9858429858429858,0.9709274852704862
57,0.9844961240310076,0.9935500284337494,0.9767741163089999
58,0.9844961240310076,0.9881775463170812,0.9767741163089999
59,0.9844961240310076,0.9896441291790128,0.9767741163089999
60,0.9921875,0.995989344826554,0.9884088690563424
61,0.9883268482490272,0.9940588428960522,0.9825632606684646
62,0.9884169884169884,0.995241088264344,0.9826309109495568
63,0.9884169884169884,0.9976953697883929,0.9826309109495568
64,0.9883268482490272,0.9918739337343988,0.9825632606684646
65,0.9844961240310076,0.9896890245727455,0.9767741163089999
66,0.9884169884169884,0.99775523031337,0.9826309109495568
67,0.9806949806949806,0.9948968902457276,0.9710403231995588
68,0.9844961240310076,0.9882972673670348,0.9767741163089999
69,0.9883268482490272,0.9995061506689412,0.9825632606684646
70,0.9769230769230768,0.986456556223998,0.9653607976710744
71,0.980544747081712,0.9859477417616952,0.9709274852704862
72,0.9883268482490272,0.9957648678578912,0.9825632606684646
73,0.9765625,0.9856484391368112,0.9650906772712292
74,0.9846153846153846,0.9913501541408518,0.9769295035269716
75,0.980544747081712,0.9934003771213074,0.9709274852704862
76,0.9727626459143968,0.9822962497381102,0.9592917098725078
77,0.9844961240310076,0.9935649935649936,0.9767741163089999
78,0.9883268482490272,0.9957349375954028,0.9825632606684646
79,0.9846153846153846,0.9924875041154112,0.9769295035269716
80,0.9884169884169884,0.9952560533955884,0.9826309109495568
81,0.9846153846153846,0.9930861093651792,0.9769295035269716
82,0.9725490196078432,0.9818921911945168,0.9592633512440271
83,0.996138996138996,0.998069498069498,0.9942214986995546
84,0.9884169884169884,0.9974259974259976,0.9826309109495568
85,0.992248062015504,0.9979647421507888,0.9883870581545
86,0.9806949806949806,0.9928765975277604,0.9710403231995588
87,0.9883268482490272,0.9996109065876508,0.9825632606684646
88,0.9883268482490272,0.9939840172398312,0.9825632606684646
89,0.988235294117647,0.9881476160545928,0.9826291733472776
90,0.9769230769230768,0.9903774206099788,0.9653607976710744
91,0.9884169884169884,0.9922031666217712,0.9826309109495568
92,0.9846153846153846,0.9940887731585406,0.9769295035269716
93,0.9923076923076924,0.9991469875190804,0.9884982093828684
94,0.9844961240310076,0.9936098889587262,0.9767741163089999
95,0.9808429118773948,0.989284966029152,0.9712817732981456
96,0.992248062015504,0.9958845889078448,0.9883870581545
97,0.984375,0.9954506001017628,0.9767497731637858
98,0.992248062015504,0.9958247283828678,0.9883870581545
99,0.9844961240310076,0.9935350633025052,0.9767741163089999
100,0.9921875,0.9920684804405736,0.9884088690563424
